vin,sellingprice
5xxgr4a66dg133932,15820.31828632954
5j6re48348l033196,8009.077088432494
1gnlvfed5aj252374,14013.240864331943
1ftfw1e69dfd71401,33476.59857018915
kmhdh4ae8du795370,9909.64509172677
1n4al2ap3cn408119,13000.552015372114
waugn74f37n041255,13686.395817695511
5xykt3a63eg479116,16600.283620490267
4t1bf3ek2au532729,8863.574211999297
knafx4a62e5225883,11581.642790485346
jnkcv51e63m329092,4082.9841101342226
jn1by1ar2cm394735,27670.745141322375
1j4fa59s0yp723644,7980.015810994799
1fahp3f28cl166154,8639.092068194208
jtebu4bf2bk113263,25106.259277942856
2c4rc1gg7er180355,27018.3119124066
2hges16374h588764,2617.294351907083
wddgf81x78f169485,18376.286585197515
2c4rdgcg3er388917,16878.258502005985
1n4al2ap5cn424564,11310.724967128808
1ftfw1et8cfb48321,26121.897859068384
3fa6p0h71er259567,16193.817637172791
1c3cdzab7dn610562,9855.094112303008
1c6rd7ft7cs204333,16122.75754921896
5npeb4ac3ch290449,11922.109157951101
1ftfw1ef3bfc35956,26633.984503605272
jf1znaa10d1719373,17144.86355951647
2c4rdgegxer431226,19445.265240448643
1n4al3ap9ec105740,13922.699960768585
wbxpa73464wc36440,2962.9459564756726
yv440mdb2f2610299,29917.312470077813
2c3ccakt9eh306087,25286.428144953883
2d4fv47tx6h156976,2564.705760521141
1fbss3bl5edb01101,22882.595264539344
1ftww31p86ec33609,14922.914225024306
1g6dw677x50225462,3370.258831563542
1ftfw1r69dfb74948,35924.80650389518
1fahp2e82eg107578,18857.939480866855
jn1cv6ek3cm422386,22856.33828033208
3fa6p0h7xdr271747,13871.02403524314
1g6dw677550216409,5025.882572938755
2gkaluek7c6276284,18792.90563501094
4t4be46k09r098027,6497.649409464814
1ft8w3dt0deb21420,42675.910879287054
knafe122845051705,1676.785146733806
1g1pe5sb9e7114453,12818.018118128644
3c4pddbg6ct222361,8518.691945817609
km8jn72d05u127017,4257.934180542243
5tfhw5f13cx249936,21342.65606248641
1g1pc5sb7d7144958,9952.19714547192
1gnwkmeg6br194783,23092.28181363133
1g1zd5eb9af288546,6206.821677649376
1j4gw48s44c336467,3936.308339909867
2melm74w1vx603619,525.8003368843783
knafx4a67e5127187,11080.696432982555
2t1br32e14c264462,4561.144521438353
1g1zd5eu9bf201988,7361.950565958696
kndup131046562894,2271.3015483049767
2g1wf5ek1b1281581,5316.184172969177
2t2gk31u77c011844,12066.650031467087
1ftnf1cf8ekd17420,18777.190897588083
waulc68e63a233402,6736.458543917288
jthgl46f875015124,15981.740283162233
5j6rm3h53cl025176,19100.490685404216
1fahp3fnxbw188972,8059.479019599162
wbabd33424jy97817,4229.740972274749
5uxfe83529l170811,21600.693938967466
jtdktud32ed584445,12605.261923051252
1g8aj55f77z187488,4346.0442296186975
2c4rdgcg0cr204451,10266.495324496449
1n4aa5apxec438000,17262.51904139914
19uua9f55ca002462,20854.531900105274
1ftne24w67da44976,3711.2590155408525
jn1cv6el0am150112,16761.955129591137
1fahp3n26cl476501,8226.81247323468
jn8af5mv5dt210835,13554.301914153451
1gnsckkc8fr205029,51168.457731307695
wddgf56x08f039121,10520.949081310344
3n1cn7ap6dl876005,7945.290200419395
1n4aa5ap3cc815652,14810.042587170961
3fadp4ej1dm227597,10295.929495797036
2t3bf4dv7bw172688,13350.6980840671
1g11h5sa9df251711,12497.135588621315
3lnhl2jc4ar615582,9647.62652218188
4t1bf32k33u562748,2904.4603803788686
1d7hu18d75s323919,7393.344494071473
1b3cc4fb9an189063,5476.821502984083
1gndt13s662358557,3759.668291722637
wddgf4hb5cr239429,19806.85587621235
km8jt3ab7cu401390,13391.658368321334
1gkev23768j263857,11957.423685301823
jthbf5c24c5176380,21374.840360196842
1hgcg165x2a027836,1948.6475922521186
kmhd35le6du156678,14686.544485953005
wbavm1c51dvw41350,28723.169964194967
1c4rjeag7ec144910,28748.1557869864
2d4rn4de8ar496990,6761.307973611734
4t1bf1fk7cu098636,13763.56658890607
wauaf78e26a046795,2373.0869416554997
1gkdt13s122106237,1064.560446178546
1n4ba41e66c829787,3934.109197206866
4t3zk3bb8au024609,15910.665797465566
1fm5k8d83dgb86317,27325.553800559417
1n6ad0ev4ac404087,14770.575209264416
2c3ccabg4eh261658,23768.687870757843
1fafp552x3a196871,1187.9231248555134
1gnscbkcxfr160773,42359.38100846288
kmhct5ae1du137471,9862.488733945094
2hges16543h601504,2209.2753783486387
wba3b5g51fns15840,43521.292651101554
3c4pdddg8dt615227,12758.361554832682
jthce1blxd5001563,29972.013890660644
1j8gl58k85w613103,2211.8450571353405
3fahp0gaxcr304900,8849.716044940396
1ftnf1cf0ekd48113,17799.526309907866
1fahp2f83eg183230,18845.0194554834
1g1jc6shxd4189457,8186.864016044946
1fmzu73k53uc18137,1792.5718361843828
1fmcu0h92dud56139,17816.480602777974
jm3ke2cy8f0434836,19754.29706447354
1g1zf57579f254408,7880.519351035724
jthbk262982063524,12007.160599041265
3n1bc1cp1al391729,2522.7134459062145
4t1be46k47u032443,6960.8164289211345
jn1cv6ap9dm713252,21870.91100561405
jtlkt334264049092,1672.7499557371884
4jgdf7ce4da223492,41014.03290647954
wp0ab2a90ds123041,75648.34079266287
2g1wf5e37d1220344,9023.74553138248
1c3cdfbaxdd268356,12305.870989001529
1j4rr4gg4bc555195,17036.356785475153
1gyek63n92r200314,1639.4687030877085
5j6rm4h55cl021118,16970.69705538409
jm1bl1uf3b1390089,7884.7142727802575
1nxbu4ee9az306581,9481.127402401715
3ln6l2gk8er825498,28938.33515537763
kmhcn46cx9u341270,2387.5448230445327
1fmjk1h5xbef34161,23457.55534167261
jm1gj1v66e1162487,19794.937469333032
1fafp55s53g166741,2292.109086800727
jhlre4h47bc035761,15789.272727377342
1hgcg56702a023996,2514.168012227625
3vwrt71k66m746558,3016.4605364702984
5tfdw5f17cx249548,25525.398721282538
2c4rdgcg8er253237,16933.14507872043
19uua56883a074677,3843.154304666903
2lmdu68cx8bj05646,14377.952751892873
5n1ar18u67c626356,5424.677583701315
1ftne2ew8eda20173,21349.515249324337
1fahp3gn9bw184524,5726.380478023564
19xfb2f5xee243381,10723.209355022567
1gtw7fca5e1905770,19933.64507834767
1zvht85h455209305,9575.33544004878
1fafp55u11a128859,729.2922027589848
jthbe1bl6d5001460,29862.84150033778
jm3er2bm7b0405127,13926.27566138569
2c3cdxct1eh315591,23480.987865067516
5xxgn4a7xcg039135,15027.687341706067
1g2zg57bx94117540,2443.416363352675
3n1ab6ap9al644813,6805.409687491654
jtjbt20x930014425,7175.73375244469
1g6dt57v780164982,11946.862618920668
2fmdk3kc4eba30799,21319.640519449946
2c4rdgbg9dr616368,9331.815948047988
1ft8w3bt5cea27096,32588.608493452848
jthbe96s070016618,9144.019073560918
jtmbk33v085063691,9083.426760441986
3lnhm28t28r660744,6202.402669491814
jtmbd31v275093545,8961.11033237938
1gtek19z26z254627,12826.551880811356
jtebu5jr0a5028050,23005.32261323907
4t1be46k07u044069,5194.52012093679
5xxgm4a7xeg282238,14043.818754111617
5npdh4ae4eh505402,13166.307603868703
wdbrf40j63f382931,3934.3193104523507
5tfhy5f11dx308848,36162.751226457505
1n4aa5ap9bc866393,13995.253652542578
1j4gz78yxwc163618,715.488059599058
2t3bf4dv6bw173640,14580.909799826786
1n4al3ap6dn429862,13879.750180697098
1c3cdzab4cn136021,9266.55421136388
1fmcu0dg1ckc48030,11037.928637703979
jn8ae2kp0d9068333,16272.19102415618
1mefm50ux2g620409,1264.649783050003
1fmyu031x5ka88199,2125.3480404159855
5npet46c59h535167,5034.130053432484
jn8cs1mw4dm173129,33850.07799168209
1fmcu0gx4eub81474,18717.213190665956
jtdkn3du5d1615796,14651.776557927156
1fm5k8d89dga37233,26051.341209801052
1ftpx14555na08675,5367.271940787574
1fmhk8d85cga18738,20805.61760234878
wddng71x07a121188,13388.002901537217
1b3hb48b37d201969,3363.988676455394
2hgfa16519h369184,5321.284050594904
1gys4kef6br346956,37250.52426242173
1b3cb4ha4ad603024,5668.654484820471
2fmza52256ba56681,3709.2314781557943
1n4aa5ap8ec486577,13660.623851116234
2g1wg5e33d1191129,10765.681159644724
2fmdk4jc7dbb48738,21714.417312035635
jn8az1mw3bw182053,15163.450283297145
knafk4a67e5154467,11590.416366236615
wddgf4hb8ea930911,25449.80346040103
19uua8f20ca020058,19134.556340548625
jn8as5mv1cw705624,16703.955994030333
1g1jc6sg3d4231703,8341.259439274936
knaft4a25a5242857,5756.995105957057
wdbtk76g84t024831,-1967.0877248683646
wba3a5c55cf345182,25087.561301950962
1c4bjweg5dl655483,29560.11738387526
1gcec29029z162071,16432.17753304975
1c4pjmak6cw120986,9721.254629274526
1fmpu15576lb00788,4768.6670768853855
2gnfleek5c6358786,14034.228526956516
2c4rc1cg3er180357,23706.12972595565
2b3ka43r58h326800,3880.1863675217355
1g2zg558964261180,2271.395586047407
wmwmf73518tt88928,6846.729109553761
kmhhn65f76u206174,3086.9120001041265
2d4gv58205h591407,4461.612586752932
1n4al11d96n405049,3585.705392798289
jf1znaa18d2731233,19678.663474428122
2hgfg1b99ah500776,8972.201554293635
2t2bk1ba3cc153153,28761.61347577876
1ftne2ewxeda19977,22046.43974712834
jn8az1mw8dw313688,16300.199566762944
1gbhg39c591143468,4307.322446916694
wmeej3ba0ck553414,5234.329600216663
5j6yh18798l015149,8457.787340642913
2d4rn5dg4br721026,7550.053520295946
1j4gx48s24c385874,5714.597722512535
wbapt735x8cx00895,9898.80104800287
1fbss31l53ha60766,6474.396880161824
2fmhk6c85dbd11442,17514.839899206494
5tftx4gn8dx024805,20447.37230476827
wauhfaflxcn010306,20700.575222989188
kmhgc4dd2du221586,19332.888089193915
2c3ja53g25h678246,2881.0243714771022
1ftyr14u0wta78359,2767.5749131329703
jn1cv6ekxdm923406,27235.096409675214
2fmdk4kc4cba79827,24050.285716302773
1yvhp81a695m35040,6182.635055770476
salmf13496a235125,13037.221450421623
kmhfh4jgxda233076,17077.474864322514
3fa6p0k99er301400,17454.815934498976
2gnaldek6c1277684,11723.956865881173
4jgcb65e67a056765,7374.930741750708
5j6rm4h33dl071421,18084.63150708606
4a32b3ff9ce023054,8984.603001923893
1gcrkpea0cz276898,15792.582649387108
2a4gp54lx6r781680,2887.000459837458
5fnrl5h60cb073055,16143.279893818724
1fm5k8d88ega09800,28291.628970326943
1gtw7fca0e1906082,20700.001260879093
1gkek63ux4j159713,5981.7929791545885
ja3au86u78u008441,3795.4418318123626
1g8al55f66z160145,1502.5838862082473
wbaet37465nj89798,7894.514599969986
1g1ak15f177200574,4475.544283887177
1n4al3apxdn440136,15152.539707785865
3d7mx48c36g247655,11987.573534063584
jthkd5bh7c2055355,18692.763291402698
1fm5k8f85fga04570,30240.82195518968
wdbsk75f43f060145,14892.332396679796
1n4aa5ap8ac816289,9795.893473358514
2fmdk4kcxdbb95356,17482.36996248285
5yfbu4ee5dp087012,10119.48554998778
2g4ws52j131114990,1110.856729427218
1c4rjfcg7cc103273,15323.250606383535
jthbf5c29d5187781,26876.164281384743
2t1bu4ee8cc800628,10083.874460533712
2c4rdgeg2er179133,18839.836386889678
jn8as5mtxew603465,8690.647263688914
5j6re4h71bl067297,15816.170804787316
3fahp0ha3cr291860,9022.844742369598
4jgbf7be5ca781293,30273.15208814955
3g5da03l07s562513,4596.271535123471
1n4bl11d96c251104,5372.006553236566
jthbf5c25c2102810,21503.629252762104
jm1cw2bl8d0149065,11909.904694115206
3tmlu4en7em150625,27369.24455968135
3vwsf71k36m629545,2459.2790691530427
wbafu7c58cdu58748,28670.10643477542
3vwbx7aj5bm108602,9685.601323254865
5npdh4ae0fh571222,11604.177261265919
1n4al3ap8en260008,16313.954222040791
1g6ky54911u182876,684.7003656114684
1n4aa5apxbc856004,17748.80337953258
1fafp56u67a191527,2746.859176178539
jthch96s260017537,15337.470317063407
4t1bf32k43u557395,2553.611104608459
3fa6p0lu8er308079,18187.08596326577
1n4al2apxcn413527,13603.73183764914
jn8cs1mw3dm173915,29940.255566711996
1ftne2ew4dda54948,17611.41047627756
1ftpw14584ka09953,5195.846115886607
1g1zd5e0xcf385031,10399.624831666699
wbafr7c54cc810649,25653.775635380764
1hgcp2f67ca142264,12584.060491172433
1j4rr5gt4bc603765,21027.534372151706
jtjbt20x350075451,7480.865155833129
1c4njrfb3fd249037,19007.68504382805
1yvhp80c385m20285,4014.5522219743343
4m2cn8b77akj08834,7975.64862003345
1hgcp2f32ca079306,12529.016902800573
jthcf5c24b5051415,19891.462348828965
1vwbp7a31dc109607,14396.888084772829
1gnkvgkd4dj194946,19074.825167462128
5fnrl5h43cb013351,20319.57964624017
3fa6p0h94er382314,15569.042113182579
3vwsb69m92m095277,1965.9354119186064
1ftkr1ad0bpb02706,7096.4327191839375
1hgcp2f68ca145092,13299.871498803011
wbagl63413dp61945,3636.657470645725
1g11b5sa3df131680,12042.23348951794
1n4al2ap4bc140482,7870.858566287034
1b3el46x14n308491,2046.8101348621221
1n4al11d56n333816,5614.345296956718
wbskg9c55ce797894,37463.090370849095
1n4al3ap7dc912532,15636.205633506186
3gkfk16r1xg529905,1780.723646963077
wbaxg5c59cdx03671,30990.846298499197
4n2zn16t42d808408,667.246328039817
1fmju2a59eef40614,33781.18409996269
3c4pddbg0et211908,15705.11966661048
2t3df4dvxcw191648,20094.363388996273
1ftne24213ha50152,1634.2457523165485
1n4aa5ap5dc830123,20757.753611565844
5gten13e588114084,12019.760367530773
19xfb2f92ce015858,11993.72416848692
3fa6p0h71er243840,15521.506281033386
1g6dm577040113901,2821.2990543622964
1c4hjwfg8dl664400,30098.548856125366
1j4fa39s76p781106,12498.171643966589
1fmzu73k05uc04214,4014.7793751157005
jm1cw2dlxc0141481,15100.462914065523
2hnyd18814h548804,8420.243592386221
jthcf5c22c5057540,21978.19254426906
1c3cdzab6dn607023,9062.69165847162
1gcskse38az100409,20508.763908175104
2t2zk1ba3dc124462,33956.40430839751
1n4al3ap8fn311380,14528.742810956763
jtjht00w923521747,7302.503651921776
1n4al2ap8bc148553,10070.67829967929
3fa6p0luxer308326,17944.819954248058
1g6ds5e33c0100614,17131.213543139125
6g2er57788l127964,8805.406553525263
kmhec4a43da066396,11048.834620704893
1fmcu9d79ckb22440,11857.000010017815
1ftew1cm0ekd93017,25331.167816508718
2t2bk1ba7cc145833,26824.626504871714
5uxwx5c57blw13582,24900.249254570852
1gnec13t24j223706,10508.311189847547
1c4gp64l9yb658059,558.4753497752754
2c3cdyag7dh604131,17458.450393184088
1c3bcbfg8cn279810,14724.899372080916
wba3a5c55ep601379,34539.19714801628
5tdba23c64s003155,2513.0892063201027
knafx4a62e5097239,10914.86619322766
wbabd534x6pl17693,5954.303252685223
wbawb73547p021677,8909.91714640476
3fahp0hg7cr419926,9993.279243070581
4t1bf1fkxeu419703,17141.041116886507
1vwah7a32dc088713,14195.040981848606
wddgf4hb4cr216756,21792.71452620207
jthbn36fx55021972,11639.287422128864
wddgj4hb4cf802891,22750.336977150444
5fnyf3h55db017208,25539.70142072662
3vwrm71kx8m180209,3330.7721525349443
5fnyf4h73cb048964,21404.39890365965
1a8hx58p77f544718,7402.5389005232855
1n4bu31d9sc101562,1136.1044953684159
3d4pg5fv0at150580,5124.519489761304
1fm5k7b89dga29971,21701.504556129014
1fm5k8d85dgb79417,17983.915880049073
2c4rdgbg9cr146454,5194.514111550525
jtdkdtb36e1574688,15969.24209186732
5npeb4acxch416211,10947.76450661001
1ftne24w04ha63334,2098.4872976743864
1fahp32n49w170273,4416.324018438154
knadm4a36e6394885,11945.136969877309
yv4940dl1e2516909,27709.334539010706
wbadm6344ygu28113,721.469953729471
5xyktca62fg600638,21594.2689358146
2c4rdgbgxdr656040,13891.54557306795
1zvbp8em3e5231769,14512.655342595155
5npeb4ac1dh747390,12467.136980491543
sajwa71b06sg49749,5992.784865607123
2c3ccaagxeh232618,18235.529643876987
2g1wf52e749274511,957.6949196993883
1hgcs1b87ca014624,12502.333652419144
5tdzk3eh7as019760,14623.962260115062
1c3ccbbb1dn545698,10051.225694274428
1gdgg31v061903480,3086.4921185284675
jh4cu2f40cc013422,18136.370241509816
1j8gr48k89c543652,14850.429349785853
1gcdt136758206181,6526.070991163836
1g6kd54y35u238468,667.065735562046
yv1mh682452064955,1214.7685778378145
wa1wkafp8ca038020,25332.14780713327
5xykt3a69cg300963,13517.84438113434
2c3ja53g65h530438,2511.8159020272524
jteht05j732043105,8302.125709326228
waujf78kx9n051245,13610.88195673969
wddgf8ab3da803774,25498.64947566435
1fadp3e29dl186382,10850.31965017357
jm1bl1ug8b1901479,10139.483111632277
1g1jc5sh9c4159245,6252.971752990007
1ftfw1ct8ekd55644,28896.230034885375
jtebu11f98k007353,15008.918122865114
2g1fc3d31c9118200,19999.224257687416
1ftpw14524kd61376,9850.69900124793
jn8ar07s4xw366220,1621.2225243227567
jhmfa16886s002021,4420.666190700211
1fmfk20557la13598,10089.343144581699
jtkjf5c73c3031845,11302.519392360718
1fmdu73w12uc78556,1392.9198229772664
jthbe262062004334,10933.88465742542
1hgcp2f69ca058253,12521.42742363898
1c4rjfag6cc226470,24898.649160660243
1n4dl01axyc220729,695.2189534614517
1n4al3ap9ec420585,17191.54095415961
2t1bu4eexdc088902,12684.33864314
2hgfa55587h701059,5833.847382378655
3n1ab7ap6el622733,9147.40684994202
4a32b2ff9ce012307,7132.478429854495
1n4al3ap4dc171921,12560.350145313143
3fahp0ja9cr292361,11132.196909325512
wauvt68e03a289215,1004.5198531818478
1ftfw1et2dfb12240,30939.70281292599
jhmgd38617s046608,4558.21671099458
1g1am15b567709265,7129.495091396386
waubfafl6an051406,16844.75875884342
2g1wg5ek0b1132088,6645.591484850226
jm1de1ky4c0152251,4995.186970128112
3fa6p0lu9er308365,18309.59685265438
2g1wt58k489220398,7824.795575163724
jn1cv6ar3cm970942,15977.553836986994
3gtp2ve73dg327408,28567.682001202244
5npdh4ae3dh364031,11351.311485336097
1fmcu9c74ckb32584,9579.538065401213
5n1ar2mm7ec632479,25348.419526935882
wbana53524b848816,3774.859773529508
kmhdh4ae0du591078,14409.110759880568
jn8dr09y53w837283,4295.880199547828
2g1wf52e049343300,1226.04846695784
1n4al3ap2dn518991,13227.434758112215
2fmdk3kc0eba39029,21876.231935113185
4a4ar5auxde025109,15605.585323861513
4jgbf71e07a277435,13516.360665687802
1c4rjfjt0ec161941,30561.5446633505
kndmg4c73e6543215,15456.192001823832
4tawn72n1wz067204,2430.9507562435247
4t1ca38p94u023493,3069.0464658536966
wbawc73549e068865,15098.332697286472
4t1bd1fk6cu030673,15687.955740121977
2g1wc57m391241018,6527.812786433487
sajea51c64wd55397,2444.4410177328973
kmhgc4dd7cu178426,16627.580380727853
2fmdk4jc9cba76004,20072.604140618812
2c4rdgeg7er431698,19436.789953203246
1j4gl48kx3w625200,2762.7561746132615
1j4hr58215c694872,5564.440580463964
1fmeu63e58ua62563,8834.456393596734
2b4fp25b6yr855053,1793.2089687626521
5fnrl38727b424521,7627.838992231842
1g6ab5r33d0144028,17739.149001957907
1d7ha16k68j184239,14100.029960225544
1g1ak52f957602626,2214.0876511924143
1d8gt58648w218755,13322.93931326222
1g11c5sl9ef189907,16793.199158498566
5fnyf3h55cb025307,23348.001774283264
1j4gw48n24c120773,4640.719810598188
2b3ka53h37h686434,8818.661734269273
19uua5659xa002897,2345.7163253579747
jt2bk12u920040680,2304.5101947365183
1g4hd57237u173862,5962.834634947095
2c3ccagt2dh683335,22655.36430692894
5npdh4aexdh321788,12364.38238436336
jn1cv6ar3cm977843,19218.98923377381
3fahp08z47r131014,2206.16516856797
wauffafl1ba096599,20165.46506883529
1g1pf5scxc7224267,7728.076388568518
2hnyd18954h519301,1250.3967811035145
1fadp3f26el185674,9015.658021273164
1n4al2ap0bn461388,7959.867223342885
jn1cv6ap2cm622967,18693.501444400972
wmwrf33517tg17673,7472.12582866787
1ftsx21p55ea51757,7299.5220039559645
1ftex1cmxdfa39798,18052.48448676143
1j4gs48k86c217044,5051.7600880419395
1gnec13v33j181353,7800.170661372343
3fahp0ha2cr398852,8651.239094052757
3fa6p0h90dr152655,13801.531576475543
1ftww31p76ed61744,6749.018239846014
1n4al3ap7dc906455,13473.18540180423
jthbk1eg6c2497691,23872.734080308386
wbaam3333xkc58754,1712.4099748986519
5xxgm4a73dg182609,12377.590974338742
3fa6p0h77dr147953,16697.05132520228
jthcf5c28b5050719,20928.33638421788
1fm5k7f85dgb32072,25942.643841654077
2a4rr5d1xar346670,8596.763802265008
5tfnx4cn1bx002480,5507.868215897815
1fm5k8d87egc50750,26298.732792082934
1fmju1h55cef02858,20866.323627768914
1n4al3ap1ec157167,13667.741169452756
3gtp1ve02cg224288,24872.68222707683
3fa6p0k91dr147926,20355.207071230507
3ln6l2gk2er828137,22070.610573951963
wdbuf26j35a689186,6804.153566696095
jn8az1mw3bw181730,17523.228300078717
5gakraed4cj154842,17174.311000882015
4s4brbcc7e3258193,25408.53295763286
1c3cdfaa0dd346418,10969.409614127791
2a4gm68476r693509,3795.0690685424797
5npec4abxch410087,15098.621354742103
2ftrx17w24ca01622,1770.1993152714022
1g1pc5sb5e7388352,13119.405629456656
kmhcn4ac4bu605337,6156.944954798019
wddgj4hb2df946456,24455.226260037045
2g4ws52j621182099,2496.5053883485016
4t4bf3ek2ar068282,6967.716965457362
3gnfc16008g200289,9347.074044667239
1g1pf5sc9c7123141,8813.136948141148
1gc4k1c84bf188198,32566.42378289662
1fmhk8d88cgb04044,24398.726496821684
1fmdu63x6yza35758,273.52710093557835
1gchg35u841130250,4279.166539551825
4t1bf1fk3eu420353,16036.54811994786
kmhdu4ad1au120345,3679.584357565098
wauhfafl9en007707,25445.040422012855
1g1je5sbxe4177567,11803.12171916325
1c4njcbb6cd626250,11238.50369476201
1n4al3ap0dn488504,11495.640257060519
1n6af0ly3en104106,19631.00156313682
ja4ad3a3xez019526,18377.79176555939
1nxbr32ex6z726342,3809.041995860778
1ftfw1et8eke40626,26421.401664109595
3ln6l2j97dr825772,22217.581407070535
jtjhy7ax4a4043487,33735.760081645014
2c3cdxbg5ch296724,14998.288197088577
kmhdu46d98u345129,6502.379151268213
kmhcn36c47u039206,2869.8332236520782
1n6bd0ct0ac446701,15830.65881398657
1j8ff47w47d278969,7235.787928512008
2gnflnek9d6213977,16685.03623831694
1n4al2ap6cc173940,11938.97443026817
wvgav7ax5cw557624,14742.553907607164
wddgf8bb9br151093,19840.66472390652
2t1burhe2ec145197,14004.362246511031
5uxzv8c55cl425052,39099.77518953265
4f2cz94103km07125,4529.634363659881
1gndv23148d201589,2429.4338832949707
3n1ab6ap8cl743710,11045.916582906273
2d4gp44l56r836085,4719.8048949340355
zfbcfach7ez005432,9619.627712411406
1g11c5sa4df210174,14519.782064621328
wbsde93493cf92356,8196.127744042773
jtezu17r640020809,5097.491718267618
1d7hu18n05j577776,7717.290447007323
5uxzv8c50cl423449,30307.94435570641
1fmcu0g94dua54773,12739.863648242825
wbavm1c56dvl64436,33875.96675880319
jnrar07y2xw068040,2245.5395671009555
3gnfk16zx4g256638,8023.516412484607
1gks2ke71er202972,33207.60451015078
1n4aa5ap5bc818356,13818.046982872787
1g2za5e02a4162107,7147.612956119983
wddsj4eb8en039927,32435.166969420927
wbafr9c57bde82246,22842.04889576076
1g1zc5eu6cf168226,7289.600745223648
3fahp07127r135669,8397.688136883291
jn8af5mr0dt206355,13485.53160954177
2gnflgek4d6317613,15591.21543523185
1ftyr14u47pa62983,4095.3285377961747
3fahp07167r268242,3211.6368493926275
3fahp0ja6br323614,9520.175391370914
3c4pdcab5dt722691,12664.957356620722
2c3ka53g36h259442,4517.115811782047
1g6dp577870111325,7305.924548152348
wbalm1c5xce633818,35402.20200560911
1fafp56u27a143975,1409.5422710144376
2g1wb57kx91282523,5995.44064862565
1gndv33188d146487,3216.0695577358583
3gnal2ek5ds624027,12283.975328137158
1hgcm826x7a005164,8443.778048124448
5yfbu4ee7cp053023,12109.795034992954
2g1115sl8f9102241,19620.18723421635
waudf98e98a065503,11486.44157722461
ml32a3hj7eh006846,8000.316409804958
2gnaldek8d1183212,16154.512701821403
jnkcv64e49m605537,14231.589590437816
19uua76588a047648,11388.67164752667
5j6rm3h72cl011903,18690.091583129182
3gnca13b79s625392,2451.598266540972
1g6kd54y35u145627,2726.4592659921855
3g7da03e62s560251,986.9724650123644
1fafp53u04g130722,999.6620737816593
1fahp35n39w193281,4959.378316278146
3c63drgl5cg285646,24800.002474266323
3gcek23m39g283237,15401.497154252347
3fahp0ha8cr420725,8663.402661647437
2cnflcew7a6357776,7930.519748669163
3fa6p0hr8dr337732,14200.282577089314
2hgfg3b50eh520607,15845.768782919651
jthbf5c21d5192649,26362.84520347612
4t1be46k49u807083,9063.384836229849
jn1ca21d5vt858757,884.9726408632141
1hgcp2f46ca060346,11493.423902489747
2t1burhe3ec010360,12674.29075192374
2fabp7bv5ax113795,12017.359679035286
jn8az1mw0cw200560,16405.49257766872
1n4al2ap5cc186839,14618.052584167923
5tdza3eh4ds041240,22309.406918937995
2hgfg21597h707424,5545.07454359059
jhlrm4h75cc004670,18074.01429030802
5npeb4ac8dh680075,11373.707717451976
3fa6p0hr5er171882,15689.632329674601
1ftne14w77da27632,5508.535694240345
jtlze4fe7dj031642,7060.786307191215
2d4rn5d16ar459598,9496.699810704486
